$GPGSA,A,3,21,15,18,24,26,29,6,22,,3,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,38,15,59,75,44,18,57,269,49,24,56,116,43*72
$GPGSV,3,2,12,26,48,58,42,29,26,188,45,6,25,308,41,22,18,257,35*77
$GPGSV,3,3,12,8,14,60,,3,12,320,35,9,6,144,,16,4,310,*79
$GPRMC,140141,A,4454.1752,N,9325.019,W,2.2,318.1,300508,1.1,E,A*26,,,,,,,
$GPGGA,140141,4454.1752,N,9325.019,W,1,8,1.2,295.7,M,-30.7,M,,*51,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,,,3,,,2.1,1.2,01.7*06,,
$GPGSV,3,1,12,21,75,306,38,15,59,75,44,18,57,269,49,24,56,116,43*72
$GPGSV,3,2,12,26,48,58,42,29,26,188,44,6,25,308,41,22,18,257,34*77
$GPGSV,3,3,12,8,14,60,,3,12,320,34,9,6,144,,16,4,310,*78
$GPRMC,140142,A,4454.176,N,9325.0197,W,2.4,316.7,300508,1.1,E,A*2D,,,,,,,
$GPGGA,140142,4454.176,N,9325.0197,W,1,8,1.2,296.3,M,-30.7,M,,*53,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,,,,,2.4,1.2,02.0*04,,
$GPGSV,3,1,12,21,75,306,39,15,59,75,43,18,57,269,49,24,56,116,42*75
$GPGSV,3,2,12,26,48,58,42,29,26,188,45,6,25,308,39,22,18,257,32*7F
$GPGSV,3,3,12,8,14,60,,3,12,320,32,9,6,144,,16,4,310,*7E
$GPRMC,140143,A,4454.1767,N,9325.0211,W,2.5,314.7,300508,1.1,E,A*25,,,,,,,
$GPGGA,140143,4454.1767,N,9325.0211,W,1,9,1.1,296.9,M,-30.7,M,,*50,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,,3,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,40,15,59,75,43,18,57,269,48,24,56,116,41*79
$GPGSV,3,2,12,26,48,58,41,29,26,188,45,6,25,308,38,22,18,257,33*7C
$GPGSV,3,3,12,8,14,60,,3,12,320,32,9,6,144,,16,4,310,*7E
$GPRMC,140144,A,4454.1773,N,9325.0225,W,3.5,306.3,300508,1.1,E,A*26,,,,,,,
$GPGGA,140144,4454.1773,N,9325.0225,W,1,9,1.1,297.2,M,-30.7,M,,*5F,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,,3,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,40,15,59,75,43,18,57,269,46,24,56,116,41*77
$GPGSV,3,2,12,26,48,58,41,29,26,188,46,6,25,308,37,22,18,257,35*76
$GPGSV,3,3,12,8,14,60,,3,12,320,34,9,6,144,,16,4,310,*78
$GPRMC,140145,A,4454.1773,N,9325.0243,W,3.5,294.9,300508,1.1,E,A*27,,,,,,,
$GPGGA,140145,4454.1773,N,9325.0243,W,1,9,1.1,297.2,M,-30.7,M,,*5E,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,,3,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,40,15,59,75,42,18,57,269,45,24,56,116,42*76
$GPGSV,3,2,12,26,48,58,40,29,26,188,45,6,25,308,37,22,18,257,36*77
$GPGSV,3,3,12,8,14,60,,3,12,320,36,9,6,144,,16,4,310,*7A
$GPRMC,140146,A,4454.1772,N,9325.0256,W,3.3,283.2,300508,1.1,E,A*2A,,,,,,,
$GPGGA,140146,4454.1772,N,9325.0256,W,1,9,1.1,297,M,-30.7,M,,*5A,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,,3,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,41,15,59,75,40,18,57,269,45,24,56,116,44*73
$GPGSV,3,2,12,26,48,58,38,29,26,188,44,6,25,308,39,22,18,257,37*76
$GPGSV,3,3,12,8,14,60,,3,12,320,37,9,6,144,,16,4,310,*7B
$GPRMC,140147,A,4454.1772,N,9325.0263,W,0.9,269.3,300508,1.1,E,A*21,,,,,,,
$GPGGA,140147,4454.1772,N,9325.0263,W,1,9,1.1,297.4,M,-30.7,M,,*59,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,,3,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,42,15,59,75,40,18,57,269,46,24,56,116,45*72
$GPGSV,3,2,12,26,48,58,37,29,26,188,44,6,25,307,41,22,18,257,36*78
$GPGSV,3,3,12,8,14,60,,3,12,320,37,9,6,144,30,16,4,310,*78
$GPRMC,140148,A,4454.1772,N,9325.0263,W,0.5,263.1,300508,1.1,E,A*2A,,,,,,,
$GPGGA,140148,4454.1772,N,9325.0263,W,1,9,1.1,297.4,M,-30.7,M,,*56,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,,3,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,43,15,59,75,40,18,57,269,47,24,56,116,46*71
$GPGSV,3,2,12,26,48,58,36,29,26,188,44,6,25,307,42,22,18,257,36*7A
$GPGSV,3,3,12,8,14,60,,3,12,320,37,9,6,144,30,16,4,310,*78
$GPRMC,140149,A,4454.1772,N,9325.0263,W,0.2,263.1,300508,1.1,E,A*2C,,,,,,,
$GPGGA,140149,4454.1772,N,9325.0263,W,1,9,1.1,297.4,M,-30.7,M,,*57,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,,3,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,44,15,59,75,41,18,57,269,47,24,56,116,46*77
$GPGSV,3,2,12,26,48,58,36,29,26,188,44,6,25,307,42,22,18,257,35*79
$GPGSV,3,3,12,8,3,23,,3,12,320,37,9,6,144,29,16,4,310,*71
$GPRMC,140150,A,4454.1772,N,9325.0263,W,0.1,263.1,300508,1.1,E,A*27,,,,,,,
$GPGGA,140150,4454.1772,N,9325.0263,W,1,9,1.1,297.4,M,-30.7,M,,*5F,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,,3,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,44,15,59,75,42,18,57,269,47,24,56,116,46*74
$GPGSV,3,2,12,26,48,58,36,29,26,188,44,6,25,307,42,22,18,257,34*78
$GPGSV,3,3,12,8,3,23,,3,12,320,38,9,7,144,29,16,4,310,*7F
$GPRMC,140151,A,4454.1772,N,9325.0263,W,0.7,290.7,300508,1.1,E,A*2A,,,,,,,
$GPGGA,140151,4454.1772,N,9325.0263,W,1,9,1.1,297.4,M,-30.7,M,,*5E,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,3,,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,44,15,59,75,42,18,57,269,47,24,56,116,46*74
$GPGSV,3,2,12,26,48,58,36,29,26,188,44,6,25,307,43,22,18,257,33*7E
$GPGSV,3,3,12,3,12,320,40,9,7,144,35,16,4,310,,8,3,23,*7D
$GPRMC,140152,A,4454.1772,N,9325.0263,W,1.7,308.9,300508,1.1,E,A*26,,,,,,,
$GPGGA,140152,4454.1772,N,9325.0263,W,1,9,1.1,297.4,M,-30.7,M,,*5D,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,3,,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,44,15,59,75,43,18,57,269,47,24,56,116,45*76
$GPGSV,3,2,12,26,48,58,37,29,26,188,42,6,25,307,43,22,18,257,33*79
$GPGSV,3,3,12,3,12,320,39,9,7,144,35,16,4,310,,8,3,23,*73
$GPRMC,140153,A,4454.1772,N,9325.0263,W,2.4,340.9,300508,1.1,E,A*2B,,,,,,,
$GPGGA,140153,4454.1772,N,9325.0263,W,1,9,1.1,297.4,M,-30.7,M,,*5C,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,3,,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,44,15,59,75,44,18,57,269,46,24,56,116,45*70
$GPGSV,3,2,12,26,48,58,38,29,26,188,41,6,25,307,41,22,18,257,35*71
$GPGSV,3,3,12,3,12,320,38,9,7,144,33,16,4,310,,8,3,23,*74
$GPRMC,140154,A,4454.1804,N,9325.0255,W,5.1,350.1,300508,1.1,E,A*2C,,,,,,,
$GPGGA,140154,4454.1804,N,9325.0255,W,1,9,1.1,298.6,M,-30.7,M,,*5D,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,3,,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,44,15,59,75,43,18,57,269,45,24,56,116,46*77
$GPGSV,3,2,12,26,48,58,41,29,26,188,40,6,25,307,41,22,18,257,38*73
$GPGSV,3,3,12,3,12,320,37,9,7,144,34,16,4,310,,8,3,23,*7C
$GPRMC,140155,A,4454.1825,N,9325.026,W,5.6,344.5,300508,1.1,E,A*2E,,,,,,,
$GPGGA,140155,4454.1825,N,9325.026,W,1,9,1.1,298.5,M,-30.7,M,,*5A,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,3,,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,45,15,59,75,43,18,57,269,45,24,56,116,47*77
$GPGSV,3,2,12,26,48,58,42,29,26,188,41,6,25,307,39,22,18,257,38*7E
$GPGSV,3,3,12,3,12,320,37,9,7,144,35,16,4,310,,8,3,23,*7D
$GPRMC,140156,A,4454.185,N,9325.0275,W,10.4,338.6,300508,1.1,E,A*25,,,,,,,
$GPGGA,140156,4454.185,N,9325.0275,W,1,8,1.2,298.3,M,-30.7,M,,*5B,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,,,,,2.4,1.2,02.0*04,,
$GPGSV,3,1,12,21,75,306,45,15,59,74,44,18,57,269,45,24,56,116,47*71
$GPGSV,3,2,12,26,48,58,44,29,26,188,40,6,25,307,39,22,18,257,39*78
$GPGSV,3,3,12,3,12,320,36,9,7,144,34,16,4,310,,8,3,23,*7D
$GPRMC,140157,A,4454.1878,N,9325.0298,W,10.8,333.6,300508,1.1,E,A*2A,,,,,,,
$GPGGA,140157,4454.1878,N,9325.0298,W,1,9,1.1,297.7,M,-30.7,M,,*5A,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,3,,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,45,15,59,74,44,18,57,269,45,24,56,116,47*71
$GPGSV,3,2,12,26,48,58,45,29,26,188,38,6,25,307,39,22,18,257,39*76
$GPGSV,3,3,12,3,12,320,38,9,7,144,33,16,4,310,,8,3,23,*74
$GPRMC,140158,A,4454.1905,N,9325.0321,W,11.2,330.8,300508,1.1,E,A*2B,,,,,,,
$GPGGA,140158,4454.1905,N,9325.0321,W,1,8,1.5,297.4,M,-30.7,M,,*5B,,,,,
$GPGSA,A,3,21,15,18,24,26,,6,22,3,,,,2.5,1.5,02.0*0A,,
$GPGSV,3,1,12,21,75,306,45,15,59,74,44,18,57,269,45,24,56,116,47*71
$GPGSV,3,2,12,26,48,58,46,29,26,188,35,6,25,307,40,22,18,257,38*77
$GPGSV,3,3,12,3,12,320,39,9,7,144,32,16,4,310,,8,3,23,*74
$GPRMC,140159,A,4454.1932,N,9325.0344,W,11.1,329.2,300508,1.1,E,A*2C,,,,,,,
$GPGGA,140159,4454.1932,N,9325.0344,W,1,8,1.5,296.7,M,-30.7,M,,*5F,,,,,
$GPGSA,A,3,21,15,18,24,26,,6,22,3,,,,2.5,1.5,02.0*0A,,
$GPGSV,3,1,12,21,75,306,45,15,59,74,44,18,57,269,45,24,56,116,47*71
$GPGSV,3,2,12,26,48,58,47,29,26,188,32,6,25,307,41,22,18,257,38*70
$GPGSV,3,3,12,3,12,320,40,9,7,144,32,16,4,310,,8,3,23,*7A
$GPRMC,140200,A,4454.1956,N,9325.0368,W,11,328.3,300508,1.1,E,A*2E,,,,,,,
$GPGGA,140200,4454.1956,N,9325.0368,W,1,8,1.5,296,M,-30.7,M,,*5B,,,,,
$GPGSA,A,3,21,15,18,24,26,,6,22,3,,,,2.5,1.5,02.0*0A,,
$GPGSV,3,1,12,21,75,306,45,15,59,74,43,18,57,269,45,24,56,116,47*76
$GPGSV,3,2,12,26,48,58,47,29,26,188,30,6,25,307,41,22,18,257,38*72
$GPGSV,3,3,12,3,12,320,41,9,7,144,33,16,4,310,,8,3,23,*7A
$GPRMC,140201,A,4454.1979,N,9325.039,W,10.9,327.8,300508,1.1,E,A*29,,,,,,,
$GPGGA,140201,4454.1979,N,9325.039,W,1,8,1.5,295.5,M,-30.7,M,,*56,,,,,
$GPGSA,A,3,21,15,18,24,26,,6,22,3,,,,2.5,1.5,02.0*0A,,
$GPGSV,3,1,12,21,75,306,45,15,59,74,43,18,57,269,45,24,56,116,47*76
$GPGSV,3,2,12,26,48,58,47,29,26,188,28,6,25,307,41,22,18,257,38*7B
$GPGSV,3,3,12,3,12,320,42,9,7,144,33,16,4,310,,8,3,23,*79
$GPRMC,140202,A,4454.201,N,9325.0419,W,9.9,327.3,300508,1.1,E,A*2A,,,,,,,
$GPGGA,140202,4454.201,N,9325.0419,W,1,9,1.1,296.9,M,-30.7,M,,*5C,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,3,,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,45,15,59,74,43,18,57,269,45,24,56,116,47*76
$GPGSV,3,2,12,26,48,58,48,29,26,188,30,6,25,307,41,22,18,257,38*7D
$GPGSV,3,3,12,3,12,320,42,9,7,144,33,16,4,310,,8,3,23,*79
$GPRMC,140203,A,4454.2031,N,9325.044,W,9.1,324.6,300508,1.1,E,A*2A,,,,,,,
$GPGGA,140203,4454.2031,N,9325.044,W,1,9,1.1,297.4,M,-30.7,M,,*5E,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,3,,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,45,15,59,74,43,18,57,269,45,24,56,116,47*76
$GPGSV,3,2,12,26,48,58,48,29,26,188,33,6,25,307,41,22,18,257,38*7E
$GPGSV,3,3,12,3,12,320,41,9,7,144,34,16,4,310,,8,3,23,*7D
$GPRMC,140204,A,4454.2044,N,9325.0464,W,8.6,313,300508,1.1,E,A*2D,,,,,,,
$GPGGA,140204,4454.2044,N,9325.0464,W,1,9,1.1,297.3,M,-30.7,M,,*5A,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,3,,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,45,15,59,74,44,18,57,269,44,24,55,116,46*72
$GPGSV,3,2,12,26,48,58,49,29,26,188,37,6,25,307,41,22,18,257,38*7B
$GPGSV,3,3,12,3,12,320,40,9,7,144,32,16,4,310,,8,3,23,*7A
$GPRMC,140205,A,4454.2048,N,9325.0495,W,8.7,292.2,300508,1.1,E,A*25,,,,,,,
$GPGGA,140205,4454.2048,N,9325.0495,W,1,9,1.1,296.8,M,-30.7,M,,*53,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,3,,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,46,15,59,74,45,18,57,269,43,24,55,116,46*77
$GPGSV,3,2,12,26,48,58,49,29,26,188,39,6,25,307,40,22,18,257,38*74
$GPGSV,3,3,12,3,12,320,38,9,7,144,34,16,4,310,,8,3,23,*73
$GPRMC,140206,A,4454.2042,N,9325.0531,W,10.1,268.5,300508,1.1,E,A*2E,,,,,,,
$GPGGA,140206,4454.2042,N,9325.0531,W,1,9,1.1,296.4,M,-30.7,M,,*59,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,3,,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,47,15,59,74,45,18,57,269,42,24,55,116,46*77
$GPGSV,3,2,12,26,48,58,48,29,26,188,39,6,25,307,40,22,18,257,39*74
$GPGSV,3,3,12,3,12,320,39,9,7,144,35,16,4,310,,8,3,23,*73
$GPRMC,140207,A,4454.2028,N,9325.0567,W,10.5,249.3,300508,1.1,E,A*21,,,,,,,
$GPGGA,140207,4454.2028,N,9325.0567,W,1,9,1.1,296.4,M,-30.7,M,,*57,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,3,,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,47,15,59,74,44,18,57,269,43,24,55,116,47*76
$GPGSV,3,2,12,26,48,58,48,29,26,188,40,6,25,307,41,22,18,257,38*7A
$GPGSV,3,3,12,3,12,320,40,9,7,144,36,16,4,310,,8,3,23,*7E
$GPRMC,140208,A,4454.2009,N,9325.0596,W,9.9,237,300508,1.1,E,A*2D,,,,,,,
$GPGGA,140208,4454.2009,N,9325.0596,W,1,9,1.1,296.8,M,-30.7,M,,*59,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,3,,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,46,15,59,74,44,18,57,269,44,24,55,116,48*7F
$GPGSV,3,2,12,26,48,58,47,29,26,188,39,6,25,307,42,22,18,257,38*78
$GPGSV,3,3,12,3,12,320,41,9,7,144,36,16,4,310,,8,3,23,*7F
$GPRMC,140209,A,4454.1991,N,9325.0622,W,8.7,230.1,300508,1.1,E,A*22,,,,,,,
$GPGGA,140209,4454.1991,N,9325.0622,W,1,9,1.1,297,M,-30.7,M,,*56,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,3,,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,45,15,59,74,44,18,57,269,44,24,55,116,48*7C
$GPGSV,3,2,12,26,48,58,45,29,26,188,38,6,25,307,42,22,18,257,37*74
$GPGSV,3,3,12,3,12,320,41,9,7,144,35,16,4,310,,8,3,23,*7C
$GPRMC,140210,A,4454.1976,N,9325.0641,W,7.5,226.6,300508,1.1,E,A*2B,,,,,,,
$GPGGA,140210,4454.1976,N,9325.0641,W,1,8,1.5,297.3,M,-30.7,M,,*54,,,,,
$GPGSA,A,3,21,15,18,24,26,,6,22,3,,,,2.5,1.5,02.0*0A,,
$GPGSV,3,1,12,21,75,306,44,15,59,74,44,18,57,269,44,24,55,116,48*7D
$GPGSV,3,2,12,26,48,58,44,29,26,188,35,6,25,307,42,22,18,257,35*7A
$GPGSV,3,3,12,3,12,320,41,9,7,144,35,16,4,310,,8,3,23,*7C
$GPRMC,140211,A,4454.1968,N,9325.0648,W,5.2,224.4,300508,1.1,E,A*29,,,,,,,
$GPGGA,140211,4454.1968,N,9325.0648,W,1,8,1.2,296.9,M,-30.7,M,,*5F,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,,3,,,,2,1.2,01.7*07,,
$GPGSV,3,1,12,21,75,306,43,15,59,74,44,18,57,269,44,24,55,116,48*7A
$GPGSV,3,2,12,26,48,58,43,29,26,188,32,6,25,307,42,22,18,257,33*7C
$GPGSV,3,3,12,3,12,320,41,9,7,144,35,16,4,310,,8,3,23,*7C
$GPRMC,140212,A,4454.1969,N,9325.0649,W,2.9,223.4,300508,1.1,E,A*21,,,,,,,
$GPGGA,140212,4454.1969,N,9325.0649,W,1,7,2.4,297.3,M,-30.7,M,,*5D,,,,,
$GPGSA,A,3,21,15,18,24,26,,6,,3,,,,3.8,2.4,02.9*0D,,
$GPGSV,3,1,12,21,75,306,43,15,59,74,44,18,57,269,44,24,55,116,48*7A
$GPGSV,3,2,12,26,48,58,42,29,26,188,29,6,25,307,42,22,18,257,31*75
$GPGSV,3,3,12,3,12,320,41,9,7,144,35,16,4,310,,8,3,23,*7C
$GPRMC,140213,A,4454.1968,N,9325.0652,W,3,222,300508,1.1,E,A*26,,,,,,,
$GPGGA,140213,4454.1968,N,9325.0652,W,1,9,1.1,298.1,M,-30.7,M,,*52,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,3,,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,43,15,59,74,44,18,57,269,44,24,55,116,48*7A
$GPGSV,3,2,12,26,48,58,42,29,26,188,29,6,25,307,42,22,18,257,30*74
$GPGSV,3,3,12,3,12,320,41,9,7,144,32,16,4,310,,8,3,23,*7B
$GPRMC,140214,A,4454.1958,N,9325.0658,W,3.4,219.4,300508,1.1,E,A*20,,,,,,,
$GPGGA,140214,4454.1958,N,9325.0658,W,1,9,1.1,297.5,M,-30.7,M,,*57,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,3,,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,43,15,59,74,45,18,57,269,43,24,55,116,49*7D
$GPGSV,3,2,12,26,48,58,43,29,26,188,32,6,25,307,42,22,18,257,33*7C
$GPGSV,3,3,12,3,12,320,41,9,7,144,30,16,4,310,,8,3,23,*79
$GPRMC,140215,A,4454.1938,N,9325.0669,W,5.1,209.8,300508,1.1,E,A*2B,,,,,,,
$GPGGA,140215,4454.1938,N,9325.0669,W,1,9,1.1,297.4,M,-30.7,M,,*53,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,3,,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,42,15,59,74,45,18,57,269,44,24,55,116,48*7A
$GPGSV,3,2,12,26,48,58,45,29,26,188,36,6,25,307,43,22,18,257,35*79
$GPGSV,3,3,12,3,12,320,42,9,7,144,31,16,4,310,,8,3,23,*7B
$GPRMC,140216,A,4454.1917,N,9325.0674,W,8.8,193.5,300508,1.1,E,A*20,,,,,,,
$GPGGA,140216,4454.1917,N,9325.0674,W,1,8,1.2,297.7,M,-30.7,M,,*50,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,,,,,2.4,1.2,02.0*04,,
$GPGSV,3,1,12,21,75,306,41,15,59,74,46,18,57,269,44,24,55,116,47*75
$GPGSV,3,2,12,26,48,58,46,29,26,188,37,6,25,307,42,22,18,257,36*79
$GPGSV,3,3,12,3,12,320,40,9,7,144,31,16,4,310,,8,3,23,*79
$GPRMC,140217,A,4454.1887,N,9325.0663,W,9.8,175.7,300508,1.1,E,A*24,,,,,,,
$GPGGA,140217,4454.1887,N,9325.0663,W,1,8,1.5,296.1,M,-30.7,M,,*5F,,,,,
$GPGSA,A,3,21,15,18,24,26,,6,22,3,,,,2.5,1.5,02.0*0A,,
$GPGSV,3,1,12,21,75,306,41,15,59,74,45,18,57,269,44,24,55,116,47*76
$GPGSV,3,2,12,26,48,58,46,29,26,188,36,6,25,307,41,22,18,257,37*7A
$GPGSV,3,3,12,3,12,320,39,9,7,144,32,16,4,310,,8,3,23,*74
$GPRMC,140218,A,4454.1858,N,9325.0642,W,10.7,165.2,300508,1.1,E,A*29,,,,,,,
$GPGGA,140218,4454.1858,N,9325.0642,W,1,8,1.5,297.5,M,-30.7,M,,*54,,,,,
$GPGSA,A,3,21,15,18,24,26,,6,22,3,,,,2.5,1.5,02.0*0A,,
$GPGSV,3,1,12,21,75,306,41,15,59,74,45,18,57,269,45,24,55,116,46*76
$GPGSV,3,2,12,26,48,58,45,29,26,188,34,6,25,307,40,22,18,257,36*7B
$GPGSV,3,3,12,3,12,320,39,9,7,144,33,16,4,310,,8,3,23,*75
$GPRMC,140219,A,4454.1814,N,9325.0617,W,11.4,160.1,300508,1.1,E,A*24,,,,,,,
$GPGGA,140219,4454.1814,N,9325.0617,W,1,8,1.5,297,M,-30.7,M,,*58,,,,,
$GPGSA,A,3,21,15,18,24,26,,6,22,3,,,,2.5,1.5,02.0*0A,,
$GPGSV,3,1,12,21,75,306,41,15,59,74,45,18,57,269,46,24,55,116,45*76
$GPGSV,3,2,12,26,48,58,44,29,26,188,32,6,25,307,38,22,18,257,35*70
$GPGSV,3,3,12,3,12,320,39,9,7,144,33,16,4,310,,8,3,23,*75
$GPRMC,140220,A,4454.1769,N,9325.059,W,13.7,158.4,300508,1.1,E,A*28,,,,,,,
$GPGGA,140220,4454.1769,N,9325.059,W,1,9,1.1,296.9,M,-30.7,M,,*56,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,3,,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,41,15,59,74,45,18,57,269,46,24,55,116,44*77
$GPGSV,3,2,12,26,48,58,45,29,26,188,31,6,25,307,36,22,18,257,37*7E
$GPGSV,3,3,12,3,12,320,37,9,7,144,33,16,4,310,,8,3,23,*7B
$GPRMC,140221,A,4454.1721,N,9325.0567,W,17.9,160.7,300508,1.1,E,A*2F,,,,,,,
$GPGGA,140221,4454.1721,N,9325.0567,W,1,7,1.7,296.6,M,-30.7,M,,*54,,,,,
$GPGSA,A,3,21,15,18,24,26,,6,22,,,,,2.8,1.7,02.2*04,,
$GPGSV,3,1,12,21,75,306,42,15,59,74,45,18,57,269,45,24,55,116,44*77
$GPGSV,3,2,12,26,48,58,45,29,26,188,31,6,25,307,36,22,18,257,39*70
$GPGSV,3,3,12,3,12,320,34,9,7,144,32,16,4,310,,8,3,23,*79
$GPRMC,140222,A,4454.1671,N,9325.0549,W,18.6,165.5,300508,1.1,E,A*23,,,,,,,
$GPGGA,140222,4454.1671,N,9325.0549,W,1,7,1.6,296.4,M,-30.7,M,,*5C,,,,,
$GPGSA,A,3,21,15,18,24,26,,,22,3,,,,2.5,1.6,02.0*0F,,
$GPGSV,3,1,12,21,75,306,42,15,59,74,45,18,57,269,45,24,55,116,45*76
$GPGSV,3,2,12,26,48,58,45,29,26,188,30,6,26,307,35,22,18,257,40*7F
$GPGSV,3,3,12,3,12,320,34,9,7,144,32,16,4,310,,8,3,23,*79
$GPRMC,140223,A,4454.1617,N,9325.0539,W,19.9,170.7,300508,1.1,E,A*2D,,,,,,,
$GPGGA,140223,4454.1617,N,9325.0539,W,1,7,1.3,295.4,M,-30.7,M,,*5C,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,,,,,,2.5,1.3,02.2*06,,
$GPGSV,3,1,12,21,75,306,42,15,59,74,46,18,57,269,43,24,55,116,45*73
$GPGSV,3,2,12,26,48,58,45,29,26,188,33,6,26,307,36,22,18,257,40*7F
$GPGSV,3,3,12,3,12,320,33,9,7,144,31,16,4,310,,8,3,23,*7D
$GPRMC,140224,A,4454.1561,N,9325.0536,W,20.1,174.9,300508,1.1,E,A*2F,,,,,,,
$GPGGA,140224,4454.1561,N,9325.0536,W,1,8,1.2,294.6,M,-30.7,M,,*5B,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,,,,,2.4,1.2,02.0*04,,
$GPGSV,3,1,12,21,75,306,42,15,59,74,46,18,57,269,43,24,55,116,45*73
$GPGSV,3,2,12,26,48,58,45,29,26,188,35,6,26,307,36,22,18,257,38*76
$GPGSV,3,3,12,3,12,320,31,9,7,144,29,16,4,310,,8,3,23,*76
$GPRMC,140225,A,4454.1496,N,9325.0534,W,23.2,177.6,300508,1.1,E,A*29,,,,,,,
$GPGGA,140225,4454.1496,N,9325.0534,W,1,6,2.1,294.8,M,-30.7,M,,*51,,,,,
$GPGSA,A,3,21,15,18,24,26,29,,,,,,,4.7,2.1,04.2*03,,
$GPGSV,3,1,12,21,75,306,42,15,59,74,46,18,57,269,42,24,55,116,46*71
$GPGSV,3,2,12,26,48,58,44,29,26,188,37,6,26,307,34,22,18,257,36*79
$GPGSV,3,3,12,3,12,320,29,9,7,144,27,16,4,310,,8,3,23,*71
$GPRMC,140226,A,4454.1428,N,9325.0533,W,23.3,179,300508,1.1,E,A*21,,,,,,,
$GPGGA,140226,4454.1428,N,9325.0533,W,1,7,1.5,293.8,M,-30.7,M,,*51,,,,,
$GPGSA,A,3,21,15,18,24,26,29,,22,,,,,2.8,1.5,02.4*0D,,
$GPGSV,3,1,12,21,75,306,42,15,59,74,46,18,57,269,42,24,55,116,46*71
$GPGSV,3,2,12,26,48,58,43,29,26,188,39,6,26,307,32,22,18,257,36*76
$GPGSV,3,3,12,3,12,320,27,9,7,144,25,16,4,310,,8,3,23,*7D
$GPRMC,140227,A,4454.1364,N,9325.0533,W,23.6,179.5,300508,1.1,E,A*2F,,,,,,,
